"","Uniprot.Name","Gene"
"762","F221A","FAM221A"
"763","GSAP","GSAP"
"764","Z804B","ZNF804B"
"765","GTPBA","GTPBP10"
"766","LRRD1","LRRD1"
"767","YG018","-"
"768","WDR91","WDR91"
"769","KLRG2","KLRG2"
"770","RAB19","RAB19"
"771","PRS37","PRSS37"
"772","DEN11","DENND11"
"773","GRIFN","GRIFIN"
"774","BLACE","BLACE"
"775","CC14C","CDC14C"
"776","SPT48","SPATA48"
"777","MBLC1","MBLAC1"
"778","PM2P1","PMS2P1"
"779","O2A25","OR2A25"
"780","CTGEF","CTAGE15"
"781","GRD2I","GRID2IP"
"782","MTMRB","MTMR11"
"783","CTGE9","CTAGE9"
"784","SH321","SH3D21"
"785","EFCB5","EFCAB5"
"786","EME2","EME2"
"787","S35F4","SLC35F4"
"788","CE049","C5orf49"
"789","CJ040","LINC01553"
"790","LRP5L","LRP5L"
"791","PI4P2","PI4KAP2"
"792","XIRP2","XIRP2"
"793","POTEF","POTEF"
"794","FITM1","FITM1"
"795","CL18A","CLEC18A"
"796","VP37C","VPS37C"
"797","CC151","CCDC151"
"798","CFA69","CFAP69"
"799","PSB11","PSMB11"
"800","PSD1","PSD"
"801","KRBA1","KRBA1"
"802","RGSL","RGSL1"
"803","AN34B","ANKRD34B"
"804","TM189","TMEM189"
"805","F149A","FAM149A"
"806","TPC13","TRAPPC13"
"807","5HT3E","HTR3E"
"808","CNOT1","CNOT1"
"809","ARG35","ARHGEF35"
"810","CRNS1","CARNS1"
"811","MEG11","MEGF11"
"812","CDHR4","CDHR4"
"813","BDP1","BDP1"
"814","F221B","FAM221B"
"815","YD286","C5orf63"
"816","DPPA5","DPPA5"
"817","T150B","TMEM150B"
"818","ANR62","ANKRD62"
"819","RAKDN","RBAKDN"
"820","GOG8I","GOLGA8IP"
"821","PINLY","PINLYP"
"822","F172B","FAM172BP"
"823","CC88B","CCDC88B"
"824","GOG8O","GOLGA8O"
"825","MP3B2","MAP1LC3B2"
"826","KLH33","KLHL33"
"827","MA13P","MAGEA13P"
"828","VWA3A","VWA3A"
"829","SIM16","LINC00862"
"830","CB078","C2orf78"
"831","CS071","C19orf71"
"832","TR43B","TRIM43B"
"833","GEMC1","GMNC"
"834","LRCL1","LRCOL1"
"835","AN33B","ANKRD33B"
"836","IQCAL","IQCA1L"
"837","KR87P","KRT87P"
"838","TEX52","TEX52"
"839","RN222","RNF222"
"840","NKX26","NKX2-6"
"841","CB072","C2orf72"
"842","O6C74","OR6C74"
"843","U17L3","USP17L3"
"844","U17L4","USP17L4"
"845","JUNO","IZUMO1R"
"846","FA83G","FAM83G"
"847","O14I1","OR14I1"
"848","ASPD","ASPDH"
"849","LRIT2","LRIT2"
"850","PALM3","PALM3"
"851","SYN1L","SYNDIG1L"
"852","RBY1B","RBMY1B"
"853","GG12H","GAGE12H"
"854","PGP","PGP"
"855","O5H15","OR5H15"
"856","TR49B","TRIM49B"
"857","GOG6C","GOLGA6C"
"858","MT21E","METTL21EP"
"859","O6C68","OR6C68"
"860","GOG6B","GOLGA6B"
"861","UBIML","-"
"862","MADL2","MYADML2"
"863","ME3L1","MEIS3P1"
"864","TBC3B","TBC1D3B"
"865","CE051","C5orf51"
"866","TMM8B","TMEM8B"
"867","YO011","-"
"868","ZN840","ZNF840P"
"869","EPAB2","PABPN1L"
"870","F90AA","FAM90A10P"
"871","MB3L4","MBD3L4"
"872","F186A","FAM186A"
"873","BTBDH","BTBD17"
"874","F90AI","FAM90A19P"
"875","WDR97","WDR97"
"876","MB3L3","MBD3L3"
"877","PSAL","NPEPPSL1"
"878","RCCD1","RCCD1"
"879","PLHD1","PLEKHD1"
"880","GG6L4","GOLGA6L4"
"881","TM247","TMEM247"
"882","ZNAS2","ZNF503-AS2"
"883","ARRD5","ARRDC5"
"884","SWAHB","SOWAHB"
"885","F86C2","FAM86C2P"
"886","GG6L9","GOLGA6L9"
"887","CX065","CXorf65"
"888","RBY1E","RBMY1E"
"889","F181B","FAM181B"
"890","TBC3F","TBC1D3F"
"891","GG12J","GAGE12J"
"892","MRO2A","MROH2A"
"893","OR5K3","OR5K3"
"894","PR23A","PRR23A"
"895","F90AG","FAM90A17P"
"896","GG6L3","GOLGA6L3"
"897","PRXD1","PRORSD1P"
"898","P121B","POM121B"
"899","ANTRL","ANTXRL"
"900","CC182","CCDC182"
"901","NUPR2","NUPR2"
"902","OR6C6","OR6C6"
"903","F205C","FAM205C"
"904","TIKI2","TRABD2B"
"905","TM235","TMEM235"
"906","OR2W5","OR2W5"
"907","HELT","HELT"
"908","SMCO2","SMCO2"
"909","EFC10","EFCAB10"
"910","NP1L6","NAP1L6P"
"911","FBP12","FABP12"
"912","ZN316","ZNF316"
"913","GRCR2","GRXCR2"
"914","RFOX3","RBFOX3"
"915","ANKUB","ANKUB1"
"916","TCAF2","TCAF2"
"917","DPRX","DPRX"
"918","CE060","C5orf60"
"919","CFA73","CFAP73"
"920","F187A","FAM187A"
"921","PGPIL","PGPEP1L"
"922","MFS2B","MFSD2B"
"923","NEMP2","NEMP2"
"924","SDHF1","SDHAF1"
"925","FA24A","FAM24A"
"926","MGT4D","MGAT4D"
"927","TM202","TMEM202"
"928","T191C","TMEM191C"
"929","TM221","TMEM221"
"930","WIPF3","WIPF3"
"931","TLCD2","TLCD2"
"932","ZSA5C","ZSCAN5C"
"933","DC8L1","DCAF8L1"
"934","URAD","URAD"
"935","CI092","C9orf92"
"936","PCARE","PCARE"
"937","CC160","CCDC160"
"938","ANR61","ANKRD61"
"939","TRI64","TRIM64"
"940","GAG10","GAGE10"
"941","PRA25","PRAMEF25"
"942","IGLO5","IGLON5"
"943","OOEP","OOEP"
"944","MROH6","MROH6"
"945","ERIC4","ERICH4"
"946","GGT3","GGT3P"
"947","CX028","LINC01546"
"948","STRCL","STRCP1"
"949","FRG2C","FRG2C"
"950","CE052","C5orf52"
"951","O51F1","OR51F1"
"952","SMIM9","SMIM9"
"953","OR2T8","OR2T8"
"954","GLTD2","GLTPD2"
"955","DAS1","DNAJC9-AS1"
"956","SERC4","SERINC4"
"957","TV23A","TVP23A"
"958","ARL5C","ARL5C"
"959","O4C46","OR4C46"
"960","CAN8","CAPN8"
"961","DDTL","DDTL"
"962","O5H14","OR5H14"
"963","ZN860","ZNF860"
"964","TBAL3","TUBAL3"
"965","MOXD2","MOXD2P"
"966","OTOL1","OTOL1"
"967","NPB15","NPIPB15"
"968","SPE2B","SPDYE2B"
"969","FBLL1","FBLL1"
"970","EPOP","EPOP"
"971","FA47D","FAM47DP"
"972","SMHD1","SMCHD1"
"973","YK042","-"
"974","MANS4","MANSC4"
"975","HMX3","HMX3"
"976","CAST2","CASTOR2"
"977","AKD1B","ANKDD1B"
"978","CI118","C9orf118"
"979","LR14B","LRRC14B"
"980","TR64B","TRIM64B"
"981","MSGN1","MSGN1"
"982","RHG42","ARHGAP42"
"983","POTEM","POTEM"
"984","CC154","CCDC154"
"985","MYMK","MYMK"
"986","NCF1B","NCF1B"
"987","LIRA5","LILRA5"
"988","CCD69","CCDC69"
"989","GG6LA","GOLGA6L10"
"990","CBY3","CBY3"
"991","RN3P2","RRN3P2"
"992","PRS29","PRSS29P"
"993","U119B","UNC119B"
"994","F90AK","FAM90A20P"
"995","O6C70","OR6C70"
"996","LR10B","LRRC10B"
"997","CRAS1","CRYM-AS1"
"998","S15A5","SLC15A5"
"999","RN227","RNF227"
"1000","AGAP5","AGAP5"
"1001","CU037","LINC01549"
"1002","LRIQ4","LRRIQ4"
"1003","WTIP","WTIP"
"1004","SPDE5","SPDYE5"
"1005","RP1BL","-"
"1006","MB3L5","MBD3L5"
"1007","NKX63","NKX6-3"
"1008","NPIB2","NPIPB2"
"1009","IGIP","IGIP"
"1010","MET15","METTL15"
"1011","SGE2P","SAGE2P"
"1012","PRR19","PRR19"
"1013","SWAHD","SOWAHD"
"1014","ARGFX","ARGFX"
"1015","CK086","C11orf86"
"1016","LRC72","LRRC72"
"1017","CS067","C19orf67"
"1018","ZSA5B","ZSCAN5B"
"1019","F90A8","FAM90A8P"
"1020","SPDL3","-"
"1021","UNC4","UNCX"
"1022","NPB13","NPIPB13"
"1023","F166C","FAM166C"
"1024","LRR3C","LRRC3C"
"1025","CD8B2","CD8B2"
"1026","SL9P1","SLC9B1P1"
"1027","YQ041","-"
"1028","O6C65","OR6C65"
"1029","RIM3C","RIMBP3C"
"1030","TRI75","TRIM75P"
"1031","IRG1","ACOD1"
"1032","GLOD5","GLOD5"
"1033","ZN233","ZNF233"
"1034","LIPT2","LIPT2"
"1035","ASB14","ASB14"
"1036","ZNF98","ZNF98"
"1037","RASFA","RASSF10"
"1038","S22AK","SLC22A20P"
"1039","PCX2","PCNX2"
"1040","F90A7","FAM90A7P"
"1041","SH2D7","SH2D7"
"1042","TSPY2","TSPY2"
"1043","CC85C","CCDC85C"
"1044","SAC31","SAC3D1"
"1045","ARI3C","ARID3C"
"1046","TM88B","TMEM88B"
"1047","RTL1","RTL1"
"1048","RL37L","RPL37AP8"
"1049","OR5H1","OR5H1"
"1050","T200C","TMEM200C"
"1051","PC4L1","PCP4L1"
"1052","D42E2","SDR42E2"
"1053","CGB1","CGB1"
"1054","RGPD3","RGPD3"
"1055","SPDE3","SPDYE3"
"1056","SHL2B","SHISAL2B"
"1057","F223B","FAM223B"
"1058","S22AV","SLC22A31"
"1059","F74A7","FAM74A7"
"1060","O6C75","OR6C75"
"1061","OR5BL","OR5B21"
"1062","YF016","-"
"1063","F183A","FAM183A"
"1064","SHSA7","SHISA7"
"1065","AQP73","AQP7P3"
"1066","CC070","C3orf70"
"1067","YE016","-"
"1068","SIM23","SMIM23"
"1069","ELB3D","ELOA3D"
"1070","TR64C","TRIM64C"
"1071","C2C4B","C2CD4B"
"1072","TTC36","TTC36"
"1073","RFPLA","RFPL4A"
"1074","VTM2B","VSTM2B"
"1075","DUXA","DUXA"
"1076","SPDE4","SPDYE4"
"1077","TM210","TMEM210"
"1078","O2AG2","OR2AG2"
"1079","AQ12B","AQP12B"
"1080","L37A2","LRRC37A2"
"1081","ZFP92","ZFP92"
"1082","LRC30","LRRC30"
"1083","TCPQL","CCT8L1P"
"1084","CLD24","CLDN24"
"1085","LRC53","LRRC53"
"1086","CU054","LINC01548"
"1087","O6C76","OR6C76"
"1088","TR5OS","TRPC5OS"
"1089","SIG16","SIGLEC16"
"1090","FIGL2","FIGNL2"
"1091","IFM10","IFITM10"
"1092","GOG8J","GOLGA8J"
"1093","CPS4L","CPSF4L"
"1094","INY2B","INSYN2B"
"1095","TM212","TMEM212"
"1096","F170B","FAM170B"
"1097","OR5K4","OR5K4"
"1098","L37A1","LRRC37A"
"1099","DBX1","DBX1"
"1100","O52A4","OR52A4P"
"1101","I4E1B","EIF4E1B"
"1102","AXA2L","ANXA2P2"
"1103","SNTAN","SNTN"
"1104","O4C45","OR4C45"
"1105","CO6A6","COL6A6"
"1106","U633A","-"
"1107","ZN729","ZNF729"
"1108","GOG8C","GOLGA8CP"
"1109","CB081","C2orf81"
"1110","CXE1","GJE1"
"1111","SRRM3","SRRM3"
"1112","DRGX","DRGX"
"1113","IFM5","IFITM5"
"1114","P12LL","-"
"1115","O2AT4","OR2AT4"
"1116","MARHB","MARCHF11"
"1117","ZN726","ZNF726"
"1118","F90AR","FAM90A27P"
"1119","F90A9","FAM90A9P"
"1120","NTM2B","NUTM2B"
"1121","CO061","C15orf61"
"1122","RIM3B","RIMBP3B"
"1123","TTL13","TTLL13P"
"1124","S38A8","SLC38A8"
"1125","CC169","CCDC169"
"1126","DRS7C","DHRS7C"
"1127","CP096","C16orf96"
"1128","SPD16","SPDYE16"
"1129","ENO4","ENO4"
"1130","RIAD1","RIIAD1"
"1131","UBP27","USP27X"
"1132","TBB8B","TUBB8B"
"1133","ZN716","ZNF716"
"1134","ZAR1L","ZAR1L"
"1135","TTLL8","TTLL8"
"1136","NCB2L","NCBP2L"
"1137","KNCN","KNCN"
"1138","LRIQ3","LRRIQ3"
"1139","F177B","FAM177B"
"1140","BTBDB","BTBD11"
"1141","AN36A","ANKRD36"
"1142","YJEN3","YJEFN3"
"1143","GOG8A","GOLGA8A"
"1144","A30BL","ANKRD30BL"
"1145","CD047","C4orf47"
"1146","ZSWM8","ZSWIM8"
"1147","MYH7B","MYH7B"
"1148","RHG32","ARHGAP32"
"1149","DISP2","DISP2"
"1150","TBKB1","TBKBP1"
"1151","SRRM4","SRRM4"
"1152","SOBP","SOBP"
"1153","P121C","POM121C"
"1154","CF176","LINC00473"
"1155","ZN839","ZNF839"
"1156","ME3L2","MEIS3P2"
"1157","WASH1","WASHC1"
"1158","A2ML1","A2ML1"
"1159","CLM7","CD300LB"
"1160","ZN815","ZNF815P"
"1161","CO062","C15orf62"
"1162","CLCA1","CLCA1"
"1163","COLC2","COLCA2"
"1164","EFCB7","EFCAB7"
"1165","SFI1","SFI1"
"1166","ZN785","ZNF785"
"1167","ERI2","ERI2"
"1168","D11L8","DDX11L8"
"1169","YDJC","YDJC"
"1170","PP2D1","PP2D1"
"1171","GBRR3","GABRR3"
"1172","CRTP1","CYSRT1"
"1173","PM2P5","PMS2P5"
"1174","ZN850","ZNF850"
"1175","NEU1B","NEURL1B"
"1176","CQ051","LINC02693"
"1177","GOG8B","GOLGA8B"
"1178","NPIB5","NPIPB5"
"1179","LYRM9","LYRM9"
"1180","RHN2P","RHPN2P1"
"1181","SYC1L","SYCE1L"
"1182","ZN891","ZNF891"
"1183","YU005","-"
"1184","CENPX","CENPX"
"1185","ZBBX","ZBBX"
"1186","F166B","FAM166B"
"1187","CEA18","CEACAM18"
"1188","PRS47","PRSS47"
"1189","GNAT3","GNAT3"
"1190","FOXI3","FOXI3"
"1191","IQCF5","IQCF5"
"1192","R212B","RNF212B"
"1193","HMSD","HMSD"
"1194","NOTO","NOTO"
"1195","CEBOS","CEBPZOS"
"1196","YB043","-"
"1197","ZN724","ZNF724"
"1198","KRA97","KRTAP9-7"
"1199","BBIP1","BBIP1"
"1200","CL071","C12orf71"
"1201","YQ047","-"
"1202","SMTL1","SMTNL1"
"1203","YP034","-"
"1204","CQ100","C17orf100"
"1205","YB057","-"
"1206","PDZ1P","PDZK1P1"
"1207","YA034","-"
"1208","U17L5","USP17L5"
"1209","ADAS1","ADARB2-AS1"
"1210","LEG16","LGALS16"
"1211","YQ048","-"
"1212","CSKMT","CSKMT"
"1213","GS1L2","GSG1L2"
"1214","FB5L3","FABP5P3"
"1215","YV023","-"
"1216","ZN727","ZNF727"
"1217","KR161","KRTAP16-1"
"1218","Z705G","ZNF705G"
"1219","SERP3","SERPINE3"
"1220","CQ098","C17orf98"
"1221","MPTX","MPTX1"
"1222","VGLL3","VGLL3"
"1223","YH009","-"
"1224","HIG1C","HIGD1C"
"1225","KRA96","KRTAP9-6"
"1226","HPF1L","-"
"1227","YD021","-"
"1228","Z705F","ZNF705F"
"1229","HIDE1","HIDE1"
"1230","NCF1C","NCF1C"
"1231","F1712","FAM171A2"
"1232","HECA2","HEPACAM2"
"1233","ARG33","ARHGEF33"
"1234","BTNLA","BTNL10"
"1235","P20L1","PHF20L1"
"1236","BECN2","BECN2"
"1237","MEI4","MEI4"
"1238","Z705E","ZNF705E"
"1239","F90AM","FAM90A22P"
"1240","RUXGL","SNRPGP15"
"1241","EFCB8","EFCAB8"
"1242","FS2P1","FADS2B"
"1243","SNG2L","-"
"1244","TM14D","TMEM14DP"
"1245","YU008","-"
"1246","YQ019","-"
"1247","SM34A","SMIM34A"
"1248","WASH4","WASH4P"
"1249","ELAP2","ELAPOR2"
"1250","F90AC","FAM90A12P"
"1251","KR291","KRTAP29-1"
"1252","CAN14","CAPN14"
"1253","YM017","-"
"1254","GRCR1","GRXCR1"
"1255","YI036","-"
"1256","F90A5","FAM90A5P"
"1257","VSTM5","VSTM5"
"1258","YQ018","-"
"1259","YH010","-"
"1260","MAGBH","MAGEB17"
"1261","DB108","DEFB108C"
"1262","NUD19","NUDT19"
"1263","CD15L","CDRT15L2"
"1264","ZNF99","ZNF99"
"1265","F90AN","FAM90A23P"
"1266","KRA91","KRTAP9-1"
"1267","BLML","LACTBL1"
"1268","CX049","CXorf49"
"1269","TMC5B","TMCO5B"
"1270","TTC34","TTC34"
"1271","ODF3B","ODF3B"
"1272","KCNU1","KCNU1"
"1273","DCD2C","DCDC2C"
"1274","FM25E","FAM25E"
"1275","MIY4B","MINDY4B"
"1276","IQCF6","IQCF6"
"1277","FOXO6","FOXO6"
"1278","YQ037","-"
"1279","EFCB9","EFCAB9"
"1280","EVPLL","EVPLL"
"1281","LEUTX","LEUTX"
"1282","CB074","C2orf74"
"1283","GG6L6","GOLGA6L6"
"1284","PRR33","PRR33"
"1285","CP090","C16orf90"
"1286","OOSP1","OOSP1"
"1287","CO6A5","COL6A5"
"1288","IMA8","KPNA7"
"1289","MI4GD","MIF4GD"
"1290","AHRR","AHRR"
"1291","FR1L4","FER1L4"
"1292","UPK3L","UPK3BL1"
"1293","MYO1G","MYO1G"
"1294","HACD1","HACD1"
"1295","CA196","C1orf196"
"1296","FHAD1","FHAD1"
"1297","ESPN","ESPN"
"1298","SNUFL","SNURFL"
"1299","ISM1","ISM1"
"1300","NTM2E","NUTM2E"
"1301","F155A","FAM155A"
"1302","CI107","LINC00587"
"1303","IBADT","IBA57-DT"
"1304","WDR64","WDR64"
"1305","F220P","FAM220BP"
"1306","ZN487","ZNF487"
"1307","PRR32","PRR32"
"1308","KILIN","KLLN"
"1309","MRUPP","-"
"1310","R10B2","RSPH10B2"
"1311","CENP1","CENPBD1"
"1312","O11HC","OR11H12"
"1313","C1T9B","C1QTNF9B"
"1314","HGB1A","HMGB1P1"
"1315","MYO9A","MYO9A"
"1316","POTEC","POTEC"
"1317","VWC2L","VWC2L"
"1318","SMIM1","SMIM1"
"1319","CF97D","CFAP97D1"
"1320","T229A","TMEM229A"
"1321","ZBT42","ZBTB42"
"1322","KDM4E","KDM4E"
"1323","BTBDI","BTBD18"
"1324","HNRC2","HNRNPCL2"
"1325","EP2A2","EPM2A"
"1326","FM25A","FAM25A"
"1327","FM25C","FAM25C"
"1328","FM25G","FAM25G"
"1329","PATE3","PATE3"
"1330","B3KNS4","ERVK3-1"
"1331","SRRM5","SRRM5"
"1332","IQIP1","IQCJ-SCHIP1"
"1333","TM114","TMEM114"
"1334","NBPFP","NBPF26"
"1335","TM233","TMEM233"
"1336","SHSA9","SHISA9"
"1337","ZN879","ZNF879"
"1338","ZN736","ZNF736"
"1339","ZN732","ZNF732"
"1340","S31C2","SPATA31C2"
"1341","T11X1","TCP11X1"
"1342","ANR66","ANKRD66"
"1343","S14L6","SEC14L6"
"1344","TDR15","TDRD15"
"1345","GGTL3","GGTLC3"
"1346","EIFCL","EIF3CL"
"1347","TARM1","TARM1"
"1348","ERVV1","ERVV-1"
"1349","ERVV2","ERVV-2"
"1350","KCJ18","KCNJ18"
"1351","C2D4D","C2CD4D"
"1352","CJ142","LINC02881"
"1353","B7Z3J9","LOC730098"
"1354","ZN814","ZNF814"
"1355","TRDC","TRDC"
"1356","GPHRA","GPR89A"
"1357","PP13G","PPP1R3G"
"1358","KIF28","KIF28P"
"1359","B7ZLF3","LOC402624"
"1360","HNRC3","HNRNPCL3"
"1361","SHSA8","SHISA8"
"1362","F243A","FAM243A"
"1363","IGLL5","IGLL5"
"1364","TBC3L","TBC1D3L"
"1365","T150C","TMEM150C"
"1366","TCP2L","TCP10L2"
"1367","WASH3","WASH3P"
"1368","AJM1","AJM1"
"1369","TR49D","TRIM49D2"
"1370","AG1L2","ALG1L2"
"1371","U17LF","USP17L15"
"1372","CD051","C4orf51"
"1373","CE058","C5orf58"
"1374","TEX22","TEX22"
"1375","CV046","C22orf46"
"1376","CS081","C19orf81"
"1377","RAS4B","RASA4B"
"1378","UMAD1","UMAD1"
"1379","C9JA33","PALM2AKAP2"
"1380","KRBX1","KRBOX1"
"1381","F157A","FAM157A"
"1382","HSBPL","HSBP1L1"
"1383","CLD25","CLDN25"
"1384","CL097","C12orf77"
"1385","PATL2","PATL2"
"1386","PHGR1","PHGR1"
"1387","NPIB4","NPIPB4"
"1388","PRRT4","PRRT4"
"1389","TM238","TMEM238"
"1390","BTBDJ","BTBD19"
"1391","U17LA","USP17L10"
"1392","HHLA1","HHLA1"
"1393","U17LD","USP17L13"
"1394","CK095","C11orf95"
"1395","MCRI1","MCRIP1"
"1396","ZN878","ZNF878"
"1397","UL17C","USP17L12"
"1398","TM232","TMEM232"
"1399","DSA2D","-"
"1400","KBTBD","KBTBD13"
"1401","AK1BF","AKR1B15"
"1402","BHMG1","BHMG1"
"1403","ANR63","ANKRD63"
"1404","C9JUA4","ZZZ3"
"1405","ADM5","ADM5"
"1406","U17LB","USP17L11"
"1407","INAM1","INAFM1"
"1408","CK094","C11orf94"
"1409","C9JY79","SPTBN4"
"1410","PRAC2","PRAC2"
"1411","KLRF2","KLRF2"
"1412","U17LL","USP17L21"
"1413","U17LI","USP17L18"
"1414","U17LM","USP17L22"
"1415","U17LN","USP17L23"
"1416","U17LH","USP17L17"
"1417","U17LJ","USP17L19"
"1418","CFA99","CFAP99"
"1419","GOG8K","GOLGA8K"
"1420","MCIN","MCIDAS"
"1421","F90AP","FAM90A26"
"1422","CD054","C4orf54"
"1423","U17LK","USP17L20"
"1424","STMP1","STMP1"
"1425","MUC22","MUC22"
"1426","PBMU2","HCG22"
"1427","PRS46","PRSS46P"
"1428","NPB11","NPIPB11"
"1429","UPKL2","UPK3BL2"
"1430","CH087","C8orf87"
"1431","ANR65","ANKRD65"
"1432","FONG","FTCDNL1"
"1433","E7EQD3","ZNF304"
"1434","RN223","RNF223"
"1435","E7ETG2","ERN2"
"1436","Z587B","ZNF587B"
"1437","PP5D1","PPP5D1"
"1438","PROB1","PROB1"
"1439","NACAM","NACA"
"1440","PTG3L","PTGES3L"
"1441","ANHX","ANHX"
"1442","P23D1","PRR23D1"
"1443","NPIA2","NPIPA2"
"1444","NPIB6","NPIPB6"
"1445","NPIA7","NPIPA7"
"1446","NPIA5","NPIPA5"
"1447","E9PM26","MS4A7"
"1448","E9PPE9","ZBTB3"
"1449","E9PQ18","ENSG00000254469"
"1450","NDUCR","NDUFC2-KCTD14"
"1451","NPIB8","NPIPB8"
"1452","TM262","TMEM262"
"1453","CK098","C11orf98"
"1454","FND10","FNDC10"
"1455","LMO7D","LMO7DN"
"1456","CE067","C5orf67"
"1457","CQ112","LINC02876"
"1458","UBA1L","UBAP1L"
"1459","PAL4D","PPIAL4D"
"1460","CC080","C3orf80"
"1461","F227A","FAM227A"
"1462","F5H658","DHX8"
"1463","F5H8H3","STARD10"
"1464","RFAL1","RFPL4AL1"
"1465","NPIB9","NPIPB9"
"1466","GOG8N","GOLGA8N"
"1467","INSR2","INS-IGF2"
"1468","NPIA3","NPIPA3"
"1469","SUMO5","SUMO1P1"
"1470","SO1B7","SLCO1B7"
"1471","CL079","LINC01619"
"1472","G3V3W5","OR4N2"
"1473","G3V4A9","SPATA7"
"1474","G5E9R7","KRTAP4-16"
"1475","CNIPF","CNK3/IPCEF1"
"1476","TSTD3","TSTD3"
"1477","FA72C","FAM72C"
"1478","PRA26","PRAMEF26"
"1479","H0YD45","MS4A6E"
"1480","GG6LS","GOLGA6L19"
"1481","U2Q2L","UBE2Q2L"
"1482","TM250","TMEM250"
"1483","GG6LV","GOLGA6L22"
"1484","SMKR1","SMKR1"
"1485","CP097","C16orf97"
"1486","CC084","C3orf84"
"1487","ARMD2","ARMH2"
"1488","GOG8S","GOLGA8S"
"1489","MKROS","MKRN2OS"
"1490","STMD1","STMND1"
"1491","LY6L","LY6L"
"1492","GOG8T","GOLGA8T"
"1493","F229A","FAM229A"
"1494","SMLR1","SMLR1"
"1495","CO065","C15orf65"
"1496","T178B","TMEM178B"
"1497","GOG8M","GOLGA8M"
"1498","H3BT78","ULK3"
"1499","TEX46","TEX46"
"1500","CC179","CCDC179"
"1501","POTB2","POTEB2"
"1502","GOG8Q","GOLGA8Q"
"1503","TGR3L","TGFBR3L"
"1504","CRCC2","CROCC2"
"1505","CLD34","CLDN34"
"1506","CC188","CCDC188"
"1507","PANO1","PANO1"
"1508","TRI77","TRIM77"
"1509","PYAS1","PYCARD-AS1"
"1510","CS084","C19orf84"
"1511","GFY","GFY"
"1512","CCER2","CCER2"
"1513","GOG8R","GOLGA8R"
"1514","CR064","LINC01387"
"1515","J3QSC9","PLEKHG4"
"1516","CS082","ZNF561-AS1"
"1517","SIM22","SMIM22"
"1518","K7EM85","ARHGAP45"
"1519","K7ENC8","ZNF225"
"1520","IFNL4","IFNL4"
"1521","ASURF","ASDURF"
"1522","RN225","RNF225"
"1523","M0QZD8","LOC400499"
"1524","M0R1T3","KLK2"
"1525","DCDC1","DCDC1"
"1526","M0R2X0","ZNF256"
"1527","SUPYN","ERVH48-1"
"1528","OVOL3","OVOL3"
"1529","DNS2A","DNASE2"
"1530","ADAS","AGPS"
"1531","UBXN8","UBXN8"
"1532","KIF2A","KIF2A"
"1533","SGK1","SGK1"
"1534","KITM","TK2"
"1535","FZD9","FZD9"
"1536","DX39A","DDX39A"
"1537","PDLI1","PDLIM1"
"1538","BACH","ACOT7"
"1539","GPR25","GPR25"
"1540","MYO1C","MYO1C"
"1541","MYO1F","MYO1F"
"1542","SNP23","SNAP23"
"1543","HAX1","HAX1"
"1544","EYA2","EYA2"
"1545","PLM","FXYD1"
"1546","AIP","AIP"
"1547","CCL24","CCL24"
"1548","GTPB1","GTPBP1"
"1549","KCNK1","KCNK1"
"1550","LEG9","LGALS9"
"1551","STXB3","STXBP3"
"1552","MASP2","MASP2"
"1553","AP4M1","AP4M1"
"1554","ARVC","ARVCF"
"1555","SMAP","SMAP"
"1556","RB27B","RAB27B"
"1557","HRK","HRK"
"1558","AP3B1","AP3B1"
"1559","ST2B1","SULT2B1"
"1560","TLR4","TLR4"
"1561","RHOD","RHOD"
"1562","APBB1","APBB1"
"1563","LEG8","LGALS8"
"1564","NDUS8","NDUFS8"
"1565","HYAS3","HAS3"
"1566","TR10A","TNFRSF10A"
"1567","IKBE","NFKBIE"
"1568","GRM8","GRM8"
"1569","CORT","CORT"
"1570","PSD11","PSMD11"
"1571","PSD12","PSMD12"
"1572","PSMD9","PSMD9"
"1573","RN103","RNF103"
"1574","BMR1B","BMPR1B"
"1575","SIRB1","SIRPB1"
"1576","ATOX1","ATOX1"
"1577","AGRP","AGRP"
"1578","PAR3","F2RL2"
"1579","MEN1","MEN1"
"1580","CBX4","CBX4"
"1581","GET1","GET1"
"1582","PGRC1","PGRMC1"
"1583","SPT5H","SUPT5H"
"1584","TAF4","TAF4"
"1585","GPR31","GPR31"
"1586","DFFA","DFFA"
"1587","RFXAP","RFXAP"
"1588","HIP1","HIP1"
"1589","LFTY2","LEFTY2"
"1590","TULP1","TULP1"
"1591","TULP2","TULP2"
"1592","CLIC1","CLIC1"
"1593","TR11B","TNFRSF11B"
"1594","EIF3F","EIF3F"
"1595","CACB4","CACNB4"
"1596","WWP2","WWP2"
"1597","CDC7","CDC7"
"1598","ETV2","ETV2"
"1599","UPK1A","UPK1A"
"1600","BMAL1","ARNTL"
"1601","PK3CD","PIK3CD"
"1602","ODPX","PDHX"
"1603","S28A1","SLC28A1"
"1604","ST1C2","SULT1C2"
"1605","MATN2","MATN2"
"1606","EAA5","SLC1A7"
"1607","FOXE1","FOXE1"
"1608","LORF2","-"
"1609","QSOX1","QSOX1"
"1610","P2Y10","P2RY10"
"1611","DCTN6","DCTN6"
"1612","ACATN","SLC33A1"
"1613","WASL","WASL"
"1614","PDE2A","PDE2A"
"1615","FOXN3","FOXN3"
"1616","IPO5","IPO5"
"1617","RPOM","POLRMT"
"1618","EF2K","EEF2K"
"1619","CCRL2","CCRL2"
