"","Uniprot.Name","Gene"
"677","A0A1B0GRQ9","Gm15517"
"678","A0A1B0GRU2","Olfr573-ps1"
"679","A0A1B0GRV7","Gm17949"
"680","A0A1B0GS00","Gm36210"
"681","A0A1B0GS01","Pvrig"
"682","A0A1B0GS61","Ccdc201"
"683","A0A1B0GS71","Gm45337"
"684","A0A1B0GS74","Tmem238l"
"685","A0A1B0GS75","Ifitm6"
"686","A0A1B0GS82","A730009L09Rik"
"687","A0A1B0GSA0","Gm45618"
"688","A0A1B0GSA9","Gm4553"
"689","A0A1B0GSB0","Cd163l1"
"690","A0A1B0GSB3","Gm3880"
"691","A0A1B0GSD2","Slc6a21"
"692","A0A1B0GSE1","Olfr675"
"693","A0A1B0GSF4","Olfr65"
"694","A0A1B0GSF6","Gm45623"
"695","A0A1B0GSF9","Gm19935"
"696","A0A1B0GSG0","Olfr548-ps1"
"697","A0A1B0GSG7","Gm4869"
"698","A0A1B0GSH7","Gm39115"
"699","A0A1B0GSI2","1700018G05Rik"
"700","A0A1B0GSI5","Gm33543"
"701","A0A1B0GSI9","Olfr663"
"702","A0A1B0GSJ4","Pom121l12"
"703","A0A1B0GSK3","Lnp1"
"704","A0A1B0GSM6","Gm13539"
"705","A0A1B0GSN5","Olfr671"
"706","SRTM2","SERTM2"
"707","A0A1B0GSP6","Gm45261"
"708","A0A1B0GSS1","Olfr587-ps1"
"709","A0A1B0GSS6","Gm3854"
"710","A0A1B0GST0","Olfr566"
"711","CTXD1","Ctxnd1"
"712","A0A1B0GSU5","Olfr560"
"713","A0A1B0GSW2","Gm28729"
"714","A0A1B0GSX1","Gm11634"
"715","SPAR","Spaar"
"716","A0A1B0GSZ2","Olfr588-ps1"
"717","A0A1B0GT06","Gm29735"
"718","A0A1B0GT13","Gm17655"
"719","A0A1B0GT24","Pfn5"
"720","A0A1B0GT27","Gm42372"
"721","A0A1B0GT39","Gm40193"
"722","A0A1B0GT42","Gm32742"
"723","A0A1B0GT45","Gm39566"
"724","A0A1B0GT64","Zfp873"
"725","A0A1B0GT72","Gm29133"
"726","A0A1C7CYU6","Zscan4-ps2"
"727","A0A1C7CYV3","Zscan4-ps1"
"728","A0A1D5RLC8","Gm37797"
"729","A0A1D5RLD8","Gm10358"
"730","A0A1D5RLF0","Fbxw27"
"731","A0A1D5RLK8","Gm36368"
"732","A0A1D5RLM8","Gm11639"
"733","A0A1D5RLR8","Tmem156"
"734","A0A1D5RLS7","Vamp9"
"735","A0A1D5RM15","Zfp930"
"736","A0A1D5RM53","Cdiptos"
"737","A0A1D5RM54","Mroh3"
"738","A0A1D5RM70","Gm31371"
"739","A0A1D5RM95","Zfp853"
"740","A0A1D5RM98","Gm5485"
"741","A0A1D5RMA1","Gm3045"
"742","A0A1D5RMB0","Adh6b"
"743","A0A1D5RMC2","Zfp612"
"744","A0A1D5RMD1","Iqcn"
"745","A0A1D5RMH6","Olfr839-ps1"
"746","A0A1D5RMN0","Tnip3"
"747","A0A1L1SQ02","Olfr1274"
"748","A0A1L1SQF6","Olfr1328"
"749","A0A1L1SQH2","Olfr271-ps1"
"750","A0A1L1SQJ6","Olfr1245"
"751","A0A1L1SQT2","Olfr1130"
"752","A0A1L1SQU7","Fat1"
"753","A0A1L1SR01","Gm34653"
"754","A0A1L1SR47","Slc6a16"
"755","A0A1L1SR87","Smim38"
"756","A0A1L1SR98","Olfr228"
"757","A0A1L1SRD7","Olfr1192-ps1"
"758","A0A1L1SRK6","Olfr1089"
"759","A0A1L1SRZ5","Olfr1116"
"760","A0A1L1SRZ8","Olfr896-ps1"
"761","A0A1L1SSB4","Olfr1338"
"762","A0A1L1SSC7","Ttc13"
"763","A0A1L1SSD5","Olfr1458"
"764","A0A1L1SSS5","Olfr912"
"765","A0A1L1SSZ5","Olfr1248"
"766","A0A1L1ST14","Olfr1034"
"767","A0A1L1STD5","Olfr1191-ps1"
"768","A0A1L1STD6","Inafm2"
"769","A0A1L1STL1","Olfr1150-ps1"
"770","A0A1L1STL9","Gm49661"
"771","A0A1L1STN9","Olfr1118"
"772","A0A1L1STQ7","Slfn3"
"773","A0A1L1STR8","Npw"
"774","A0A1L1STZ9","Olfr1084"
"775","A0A1L1SU13","Olfr1223"
"776","A0A1L1SU27","Plekhg4"
"777","A0A1L1SUA2","Mfsd13b"
"778","A0A1L1SUC9","Olfr1082"
"779","A0A1L1SUI3","Slc37a4"
"780","A0A1L1SUL6","Nme9"
"781","A0A1L1SUP2","Gm13723"
"782","A0A1L1SUS1","Olfr857"
"783","A0A1L1SV77","Olfr789"
"784","A0A1L1SVB5","Olfr1293-ps"
"785","A0A1L1SVG7","Olfr685"
"786","A0A1L1SVH0","Olfr1490"
"787","A0A1W2P6H7","Gm32687"
"788","A0A1W2P6Q8","Gm9044"
"789","A0A1W2P6U8","4932415D10Rik"
"790","A0A1W2P709","Gm2696"
"791","A0A1W2P728","Gm10318"
"792","A0A1W2P738","Gm6993"
"793","A0A1W2P739","Gm9639"
"794","A0A1W2P740","Olfr1366"
"795","A0A1W2P7G7","BC024063"
"796","A0A1W2P7H4","Gm9048"
"797","A0A1W2P7H6","Mindy4b-ps"
"798","A0A1W2P7I0","Kantr"
"799","A0A1W2P7N1","Gm9736"
"800","A0A1W2P7S4","Tle7"
"801","A0A1W2P7S8","Gm32717"
"802","A0A1W2P7T4","Gm867"
"803","A0A1W2P7T6","Krtap10-10"
"804","A0A1W2P7U0","Gm3285"
"805","A0A1W2P7V2","Glipr1l3"
"806","A0A1W2P7W0","Gm9508"
"807","A0A1W2P7Z8","Gm9045"
"808","A0A1W2P827","Gm12216"
"809","A0A1W2P855","Gm9046"
"810","A0A1W2P860","Gm18596"
"811","A0A1W2P884","Cep85l"
"812","A0A1W2P8B8","Gm12248"
"813","A0A1W2P8D5","Gm36176"
"814","A0A1Y7VHD7","Gm16968"
"815","A0A1Y7VIM3","A030003K21Rik"
"816","A0A1Y7VIT9","Tmdd1"
"817","A0A1Y7VIU2","A030005L19Rik"
"818","A0A1Y7VIZ1","Platr25"
"819","A0A1Y7VJ07","Gm47959"
"820","A0A1Y7VJ29","Gm48552"
"821","A0A1Y7VJ58","Gm7544"
"822","A0A1Y7VJE6","Gm36864"
"823","A0A1Y7VJE9","Gm21936"
"824","A0A1Y7VJH8","Gm47969"
"825","A0A1Y7VJK9","Gm6217"
"826","A0A1Y7VJN6","Ighg3"
"827","A0A1Y7VJV2","A030014E15Rik"
"828","A0A1Y7VJW0","6720489N17Rik"
"829","A0A1Y7VK00","Zfp825"
"830","A0A1Y7VK80","Gm5788"
"831","A0A1Y7VKT9","Gm16381"
"832","A0A1Y7VKY1","Rps18-ps5"
"833","A0A1Y7VLE6","Gm47955"
"834","A0A1Y7VLQ2","Gm42517"
"835","A0A1Y7VLT7","Gm2022"
"836","A0A1Y7VMD6","Lrrc74a"
"837","A0A1Y7VMI0","Lrrc72"
"838","A0A1Y7VMP7","Mlh3"
"839","A0A1Y7VN40","Gm30302"
"840","A0A1Y7VNG9","Gm16368"
"841","A0A1Y7VNY1","A030005K14Rik"
"842","A0A1Y7VNZ0","Dcaf4"
"843","A0A1Y7VP24","Tes3-ps"
"844","A0A1Y7VP58","Krtap28-10"
"845","A0A1Z4VJI9","Gm39653"
"846","A0A286YCH8","Gm47985"
"847","A0A286YCP9","Gm47791"
"848","A0A286YCQ8","Gm47429"
"849","A0A286YCV9","Kif13b"
"850","A0A286YCX6","Trappc8"
"851","A0A286YCZ6","Armh2"
"852","A0A286YD13","Gm8947"
"853","A0A286YD60","Klhdc7b"
"854","A0A286YD83","Gm11549"
"855","A0A286YDB2","4930469K13Rik"
"856","A0A286YDE9","Gm21731"
"857","A0A286YDG0","Gm47189"
"858","A0A286YDK0","3110040M04Rik"
"859","PERC1","Percc1"
"860","A0A286YDL3","2310034G01Rik"
"861","A0A286YDM5","ENSMUSG00000108728"
"862","A0A286YDN8","Gm21885"
"863","A0A286YDP4","Gm47995"
"864","A0A286YDU8","Cc2d2b"
"865","A0A286YDY8","Prss51"
"866","A0A286YE43","Gm47996"
"867","A0A286YE47","Olfr1291-ps1"
"868","A0A286YEC0","Gm29776"
"869","A0A288CFY5","Olfr1289"
"870","A0A2I3BPB7","Gm9732"
"871","A0A2I3BPE8","Olfr592"
"872","A0A2I3BPG7","Vmn1r81"
"873","A0A2I3BPG9","Rpl36a-ps1"
"874","A0A2I3BPJ2","Gm30083"
"875","A0A2I3BPQ2","Olfr1174"
"876","A0A2I3BPT4","Olfr844"
"877","A0A2I3BPT7","Olfr718-ps1"
"878","A0A2I3BPU7","Olfr55"
"879","A0A2I3BPW5","Dpep2nb"
"880","A0A2I3BPX0","Olfr1177-ps"
"881","A0A2I3BQ22","Olfr764-ps1"
"882","A0A2I3BQ48","Dgkh"
"883","A0A2I3BQ57","Olfr682-ps1"
"884","A0A2I3BQA3","Olfr1183"
"885","A0A2I3BQB5","Mucl1"
"886","A0A2I3BQC3","Smim40"
"887","A0A2I3BQG2","Crybg2"
"888","A0A2I3BQG5","Olfr106-ps"
"889","A0A2I3BQH9","Olfr766-ps1"
"890","A0A2I3BQR4","Olfr239"
"891","A0A2I3BQS8","ENSMUSG00000115798"
"892","A0A2I3BR00","Olfr76"
"893","A0A2I3BR05","ENSMUSG00000115115"
"894","A0A2I3BR67","Olfr607"
"895","A0A2I3BR68","Smim40-ps"
"896","A0A2I3BR81","Nt5dc2"
"897","A0A2I3BR92","Mcf2"
"898","A0A2I3BRA8","ENSMUSG00000115423"
"899","A0A2I3BRI6","Olfr286"
"900","A0A2I3BRL8","Gm7324"
"901","A0A2I3BRN2","Gprin2"
"902","A0A2I3BRN4","Olfr1175"
"903","A0A2I3BRV4","Olfr1358"
"904","A0A2I3BRV7","Olfr869"
"905","A0A2I3BRW3","Olfr105-ps"
"906","A0A2I3BRX0","Olfr104-ps"
"907","A0A2I3BRZ3","Klhl33"
"908","A0A2I3BS13","Olfr680-ps1"
"909","A0A2R8VH94","Tmem274"
"910","A0A2R8VHF7","Tmem249"
"911","A0A2R8VHJ9","Gm36245"
"912","A0A2R8VHP3","Gm5478"
"913","A0A2R8VHS9","Gm49425"
"914","A0A2R8VJU7","Septin12"
"915","A0A2R8VKG2","D430041D05Rik"
"916","A0A338P6D3","A630089N07Rik"
"917","A0A338P6D5","BC049762"
"918","A0A338P6F4","B230307C23Rik"
"919","A0A338P6G2","Ccdc188"
"920","A0A338P6G8","Gm12569"
"921","A0A338P6I9","ENSMUSG00000116563"
"922","A0A338P6K9","Qser1"
"923","A0A338P6S8","Abi3bp"
"924","A0A338P6T0","Vmn2r95"
"925","A0A338P708","Gm20741"
"926","A0A338P719","Gm1043"
"927","A0A338P791","T2"
"928","A0A338P7C9","Tmem181a"
"929","A0A3B2W3J6","Vmn2r55"
"930","A0A3B2W3R4","Vmn1r227"
"931","A0A3B2W3Y6","Esp38"
"932","A0A3B2W422","Vmn2r54"
"933","A0A3B2W4A7","Vmn2r53"
"934","A0A3B2W7H5","Zfp820"
"935","A0A3B2W7J0","Gm5698"
"936","A0A3B2W842","Vmn2r66"
"937","A0A3B2WB67","Vmn2r18"
"938","A0A3B2WBA1","Vmn2r56"
"939","A0A3B2WBC8","Vmn2r60"
"940","A0A3B2WCF4","Gm7072"
"941","A0A3B2WCP9","Gm49835"
"942","A0A3B2WCY4","Vmn2r16"
"943","A0A3B2WD20","Esp6"
"944","A0A3B2WD42","Gm4356"
"945","A0A3B2WD63","Gm7356"
"946","A0A3Q4EG79","Vmn2r120"
"947","A0A3Q4EGJ1","Gm5155"
"948","A0A3Q4EGK1","Gm50092"
"949","A0A3Q4EGR4","Vmn2r128"
"950","A0A3Q4EGW0","Osbpl7"
"951","A0A3Q4EHH0","Gm17657"
"952","A0A3Q4EIC8","Vmn2r-ps159"
"953","A0A3Q4L333","Vmn2r127"
"954","A0A494B935","Vmn1r221"
"955","A0A494B9C2","B830017H08Rik"
"956","A0A494B9I6","ENSMUSG00000117965"
"957","A0A494B9K2","1700028J19Rik"
"958","A0A494B9T5","Vmn1r235"
"959","A0A494B9V8","Ptar1"
"960","A0A494BA14","Vmn1r207"
"961","A0A494BA26","Gm5244"
"962","A0A494BA31","Slc4a9"
"963","A0A494BA35","Vmn1r60"
"964","A0A494BA90","Vmn1r239-ps"
"965","A0A494BAC1","Gm17266"
"966","A0A494BAR6","Tsga10ip"
"967","A0A494BAW1","Duox2"
"968","A0A494BB10","Gm50478"
"969","A0A494BB12","H2-Ob"
"970","A0A494BBH0","Gm8978"
"971","A0A494BBN4","Gm550"
"972","A0A504","Smim17"
"973","A0A571BD42","Arhgap33os"
"974","A0A571BD55","Btbd35f26"
"975","A0A571BDD5","Gm5945"
"976","A0A571BDE3","Spin2e"
"977","A0A571BDF8","Gm2411"
"978","A0A571BDQ7","1810020O05Rik"
"979","A0A571BDR6","Gm17416"
"980","A0A571BDS5","Mgam2-ps"
"981","A0A571BE33","Vwa3b"
"982","A0A571BE98","Lsmem2"
"983","A0A571BEE2","Cylc2"
"984","A0A571BEE7","Tmem74bos"
"985","A0A571BEG0","Mroh5"
"986","A0A571BEL3","Zfp469"
"987","A0A571BEN1","Mybpc1"
"988","A0A571BEN2","Gm10130"
"989","A0A571BEP9","Gm5965"
"990","A0A571BES4","Tmem250-ps"
"991","A0A571BEV2","Gm8251"
"992","A0A571BEV3","Erich6b"
"993","A0A571BEW1","Gm50457"
"994","A0A571BF02","Sptbn5"
"995","A0A571BF50","Wdr88"
"996","A0A571BF58","Neb"
"997","A0A571BF63","Ankfn1"
"998","A0A571BF69","Mgam"
"999","A0A571BF98","Lekr1"
"1000","A0A571BG01","Dthd1"
"1001","A0A571BG29","Cldn34c2"
"1002","A0A571BG45","Btbd35f25"
"1003","A0A571BG86","Btbd35f8"
"1004","A0A571BGC3","Dnah14"
"1005","A0A5F8MPB3","Gm34066"
"1006","A0A5F8MPC3","1700014B07Rik"
"1007","A0A5F8MPE2","Etv3l"
"1008","A0A5F8MPE6","Fam90a1b"
"1009","A0A5F8MPE7","Gm36255"
"1010","A0A5F8MPF7","V1rg10"
"1011","A0A5F8MPF9","6330411D24Rik"
"1012","A0A5F8MPH1","Ldlrad2"
"1013","A0A5F8MPH2","Celf5"
"1014","A0A5F8MPH8","Tnxb"
"1015","A0A5F8MPL8","Bricd5"
"1016","A0A5F8MPM5","Gm4125"
"1017","A0A5F8MPN6","ENSMUSG00000118528"
"1018","A0A5F8MPP0","Plekhg1"
"1019","A0A5F8MPQ1","1700031L13Rik"
"1020","A0A5F8MPQ6","Gm31160"
"1021","A0A5F8MPS3","Gm11100"
"1022","A0A5F8MPU3","C2cd6"
"1023","A0A5F8MPV0","Rgsl1"
"1024","A0A5F8MPV3","Gm13398"
"1025","A0A5F8MPV9","4930579F01Rik"
"1026","A0A5F8MPY0","Pigbos1"
"1027","A0A5F8MPY2","Rplp2-ps1"
"1028","A0A5F8MQ13","Tmem178b"
"1029","A0A5F8MQ20","Tmem61"
"1030","A0A668KL92","Gm7609"
"1031","A0A668KLA6","ENSMUSG00000118591"
"1032","A0A668KLA7","ENSMUSG00000118640"
"1033","A0A668KLB6","ENSMUSG00000118600"
"1034","A0A668KLC8","ENSMUSG00000118638"
"1035","A0A668KLD8","ENSMUSG00000118590"
"1036","A0A668KLU9","Cfhr2"
"1037","A0A668KLV5","Carlr"
"1038","A0A668KM38","LOC101055758"
"1039","A0A668KM50","ENSMUSG00000118559"
"1040","CC112","Ccdc112"
"1041","SMKY","Gm7168"
"1042","CC173","Ccdc173"
"1043","BICL1","Bicdl1"
"1044","LPP60","Aspg"
"1045","EFCB5","Efcab5"
"1046","A0N8I8","Igkv4-51"
"1047","A0N8N6","Trav12-2"
"1048","A0N8R0","Trav12d-1"
"1049","A0N8R1","Trav12-1"
"1050","U2QL1","Ube2ql1"
"1051","A0PK51","Gm11562"
"1052","A0PK57","Olfr1436"
"1053","ZDH22","Zdhhc22"
"1054","MELT","Veph1"
"1055","ISX","Isx"
"1056","PGRP3","Pglyrp3"
"1057","TBC25","Tbc1d25"
"1058","A1E5L0","Cytl1"
"1059","ODAM","Odam"
"1060","FSCB","Fscb"
"1061","ARH37","Arhgef37"
"1062","FAIM3","Fcmr"
"1063","SRB4D","Ssc4d"
"1064","A1L1B4","Olfr282"
"1065","MPEG1","Mpeg1"
"1066","K1C24","Krt24"
"1067","F71E1","Fam71e1"
"1068","A1L3P4","Slc9a6"
"1069","RIPR3","Ripor3"
"1070","TOMT","Tomt"
"1071","FCRL6","Fcrl6"
"1072","NL1B2","Nlrp1b"
"1073","PK2L1","Pkd2l1"
"1074","A2A3U9","Gm6268"
"1075","AK17B","Akap17b"
"1076","S2543","Slc25a43"
"1077","CUL4B","Cul4b"
"1078","A2A447","Rhox2b"
"1079","A2A472","Tox2"
"1080","A2A484","Zmynd8"
"1081","A2A4E2","Fam90a1a"
"1082","A2A4F1","Rhox7a"
"1083","A2A4L9","Gm11564"
"1084","A2A4M0","2300003K06Rik"
"1085","A2A4M2","Gm11568"
"1086","A2A4M7","Gm11565"
"1087","DHX8","Dhx8"
"1088","A2A4U6","Zfp334"
"1089","PGAP3","Pgap3"
"1090","A2A580","1700025C18Rik"
"1091","A2A588","Krtap1-3"
"1092","A2A590","Krtap1-5"
"1093","KRA31","Krtap3-1"
"1094","A2A592","Gm11939"
"1095","Z385C","Znf385c"
"1096","A2A5F7","Kcnh4"
"1097","A2A5H4","Wfdc16"
"1098","WFD11","Wfdc11"
"1099","CRSPL","R3hdml"
"1100","ZN335","Znf335"
"1101","A2A5N3","Pabpc1l"
"1102","LMBL1","L3mbtl1"
"1103","BIG2","Arfgef2"
"1104","A2A5X3","Krtap9-5"
"1105","KR291","Krtap29-1"
"1106","KR161","Krtap16-1"
"1107","A2A5X6","Krtap17-1"
"1108","SMUF2","Smurf2"
"1109","A2A654","Bptf"
"1110","TANC2","Tanc2"
"1111","F1712","Fam171a2"
"1112","GPTC8","Gpatch8"
"1113","SPP2C","Sppl2c"
"1114","FBX47","Fbxo47"
"1115","CACO2","Calcoco2"
"1116","A2A6P4","Fam104a"
"1117","CDC27","Cdc27"
"1118","CDR2L","Cdr2l"
"1119","A2A6V5","E030025P04Rik"
"1120","A2A752","Aadacl4fm2"
"1121","ZFP69","Zfp69"
"1122","ZMYM4","Zmym4"
"1123","A2A799","Zfp979"
"1124","A2A7A1","Zfp534"
"1125","A2A7A2","Zfp984"
"1126","A2A7A5","Zfp985"
"1127","A2A7B5","Prdm2"
"1128","A2A7F4","Rlf"
"1129","A2A7I1","Zfp978"
"1130","RN19B","Rnf19b"
"1131","K1522","Kiaa1522"
"1132","A2A7V0","Zfp600"
"1133","CLM6","Cd300c"
"1134","A2A7W0","Cd300ld2"
"1135","A2A7W1","Cd300ld4"
"1136","MIIP","Miip"
"1137","ADCL3","Aadacl3"
"1138","CPLN2","Cplane2"
"1139","ITB4","Itgb4"
"1140","FBF1","Fbf1"
"1141","ZEP3","Hivep3"
"1142","CMTA1","Camta1"
"1143","A2A899","Gm13090"
"1144","A2A8C4","Gm13040"
"1145","CHD5","Chd5"
"1146","PTPRF","Ptprf"
"1147","A2A8M8","Pramef6"
"1148","A2A8N0","Gm13084"
"1149","A2A8N2","Gm13023"
"1150","A2A8Q4","Zfp982"
"1151","A2A8R0","Zfyve9"
"1152","A2A8T1","Cyp4a32"
"1153","TEX38","Tex38"
"1154","TM201","Tmem201"
"1155","A2A8V7","Zfp981"
"1156","OSBL9","Osbpl9"
"1157","PRD16","Prdm16"
"1158","A2A958","C87977"
"1159","CP4CB","Cyp4a12b"
"1160","FYB2","Fyb2"
"1161","DMTA2","Dmrta2"
"1162","SZT2","Szt2"
"1163","KDF1","Kdf1"
"1164","SHL2A","Shisal2a"
"1165","A2A9H6","Gm884"
"1166","DMRTB","Dmrtb1"
"1167","A2A9J5","Zfp980"
"1168","A2A9K7","Cnksr1"
"1169","FND10","Fndc10"
"1170","A2A9Q9","Gm14781"
"1171","MAGB4","Mageb4"
"1172","TBKB1","Tbkbp1"
"1173","A2A9U8","Cela3a"
"1174","MET23","Mettl23"
"1175","A2AA67","D930048N14Rik"
"1176","K1109","Kiaa1109"
"1177","OBSCN","Obscn"
"1178","KLH15","Klhl15"
"1179","SPD2B","Sh3pxd2b"
"1180","RHG27","Arhgap27"
"1181","A2AB62","Efcab15"
"1182","A2ABG4","Tbc1d16"
"1183","MYOM3","Myom3"
"1184","MED14","Med14"
"1185","A2ABX0","Rbbp8nl"
"1186","DNAI2","Dnai2"
"1187","TLDC2","Tldc2"
"1188","FP100","Faap100"
"1189","TT39A","Ttc39a"
"1190","A2ACQ1","Dhx35"
"1191","A2ACT7","Col9a3"
"1192","A2ACY8","Olfr1337"
"1193","FRMD7","Frmd7"
"1194","PUSL1","Pusl1"
"1195","A2ADB2","Fam131c"
"1196","S2534","Slc25a34"
"1197","A2ADI4","4932429P05Rik"
"1198","A2ADM8","Zfp831"
"1199","DG2L6","Dgat2l6"
"1200","AWAT1","Awat1"
"1201","A2ADW8","Gm15128"
"1202","DDI2","Ddi2"
"1203","IQCC","Iqcc"
"1204","LYZL5","Spaca5"
"1205","A2AE21","Zfp300"
"1206","C56D1","Cyb561d1"
"1207","FNDC7","Fndc7"
"1208","A2AEH9","Tmsb15a"
"1209","A2AEI7","Tcp11x2"
"1210","A2AEN9","Gm5938"
"1211","OBP1B","Obp1b"
"1212","CC120","Ccdc120"
"1213","MA7D3","Map7d3"
"1214","A2AF28","Slc25a53"
"1215","A2AF31","Tmsb15b2"
"1216","A2AF33","Tmsb15b1"
"1217","DOC11","Dock11"
"1218","T185A","Tmem185a"
"1219","A2AF73","Fsip2l"
"1220","PRR32","Prr32"
"1221","A2AFH1","Ube2dnl1"
"1222","A2AFH2","Ube2dnl2"
"1223","A2AFI6","Gm364"
"1224","A2AFK4","Mtg2"
"1225","A2AFR2","4930447F04Rik"
"1226","FRPD4","Frmpd4"
"1227","ELAP1","Elapor1"
"1228","A2AFS9","Tex13a"
"1229","MEIOC","Meioc"
"1230","A2AG10","Nup62cl"
"1231","MA7D2","Map7d2"
"1232","BCLA3","Bclaf3"
"1233","RHBL2","Rhbdl2"
"1234","CA087","Gm12695"
"1235","A2AGD7","Ccdc163"
"1236","MED12","Med12"
"1237","A2AGJ4","Gm12353"
"1238","RYR3","Ryr3"
"1239","CKAP5","Ckap5"
"1240","A2AGU5","Cldn34d"
"1241","A2AGW5","Gm13083"
"1242","A2AGW6","Gm13088"
"1243","A2AGW7","Gm13089"
"1244","A2AGW8","Gm13078"
"1245","PRD11","Prdm11"
"1246","AMRA1","Ambra1"
"1247","A2AHA7","Pramel3"
"1248","CAMP1","Camsap1"
"1249","A2AHC5","Fthl17b"
"1250","A2AHC6","Fthl17c"
"1251","A2AHC7","Gm6592"
"1252","A2AHC8","Gm5751"
"1253","LZTS3","Lzts3"
"1254","BRWD3","Brwd3"
"1255","ANO3","Ano3"
"1256","A2AHM0","Mageb2"
"1257","A2AHM1","Gm8914"
"1258","A2AHM2","Zfp931"
"1259","A2AHM8","Olfr1320"
"1260","A2AHY8","Dcaf8l"
"1261","NDOR1","Ndor1"
"1262","TPRN","Tprn"
"1263","A2AI76","Klhl34"
"1264","A2AI92","Gm9112"
"1265","1A1L1","Accs"
"1266","NDUF6","Ndufaf6"
"1267","F166B","Fam166b"
"1268","A2AIR5","Grin3a"
"1269","VIR","Virma"
"1270","CARD9","Card9"
"1271","ENTR1","Entr1"
"1272","MA1B1","Man1b1"
"1273","A2AJ38","Gm13941"
"1274","HMCN2","Hmcn2"
"1275","PRD12","Prdm12"
"1276","PLPL7","Pnpla7"
"1277","AEGP","Mamdc4"
"1278","AJM1","Ajm1"
"1279","CC183","Ccdc183"
"1280","TM141","Tmem141"
"1281","LCN5","Lcn5"
"1282","A2AJB9","Lcn6"
"1283","A2AJD1","Bpifb9b"
"1284","MA7D1","Map7d1"
"1285","CHD7","Chd7"
"1286","FGGY","Fggy"
"1287","S4A11","Slc4a11"
"1288","D19L4","Dpy19l4"
"1289","PNISR","Pnisr"
"1290","A2AJU2","Gm10439"
"1291","A2AJW4","Ppp1r3d"
"1292","A2AJW5","Fam217b"
"1293","A2AJX0","Klhl32"
"1294","MALR1","Malrd1"
"1295","A2AK42","Gm13697"
"1296","A2AK44","Gm13695"
"1297","A2AK60","Olfr1076"
"1298","A2AK62","Olfr1066"
"1299","A2AK85","6330409D20Rik"
"1300","FRPD1","Frmpd1"
"1301","DCA10","Dcaf10"
"1302","A2AKE5","1700003F12Rik"
"1303","ACL10","Actl10"
"1304","FOCAD","Focad"
"1305","ACNT1","Acnat1"
"1306","HACD4","Hacd4"
"1307","A2AKP6","Gm12394"
"1308","S35D1","Slc35d1"
"1309","T30A2","Ttc30a2"
"1310","SETX","Setx"
"1311","Z804A","Znf804a"
"1312","CNTRL","Cntrl"
"1313","A2ALC6","Gm4985"
"1314","A2ALD2","Olfr1006"
"1315","AJAP1","Ajap1"
"1316","PTN3","Ptpn3"
"1317","RPGP1","Rap1gap"
"1318","SHRM2","Shroom2"
"1319","SHOC1","Shoc1"
"1320","A2ALW2","Zkscan16"
"1321","DJC25","Dnajc25"
"1322","CNTLN","Cntln"
"1323","AF9","Mllt3"
"1324","A2AM35","Olfr267"
"1325","A2AM80","Fam43b"
"1326","A2AMD0","Gm12666"
"1327","A2AMD2","Ankrd60"
"1328","A2AML7","Zfp352"
"1329","CAVN4","Cavin4"
"1330","BFSP1","Bfsp1"
"1331","A2AMT6","Vmn1r2"
"1332","A2AMT7","Vmn1r3"
"1333","A2AMW3","Gabre"
"1334","A2AMW4","Magea10"
"1335","NDUF8","Ndufaf8"
"1336","UBR4","Ubr4"
"1337","A2ANA3","Cldn34c4"
"1338","A2ANE0","Rhox2f"
"1339","A2ANE1","Rhox3f"
"1340","A2ANF5","Tmem29"
"1341","SYNG1","Syndig1"
"1342","A2ANU7","Zfp937"
"1343","A2ANX3","Atp8b4"
"1344","ZN711","Znf711"
"1345","A2ANY3","2010106E10Rik"
"1346","A2ANY6","Mdn1"
"1347","PLCH2","Plch2"
"1348","A2AP83","Fnd3c2"
"1349","A2AP89","Vinac1"
"1350","A2APA5","Fam209"
"1351","TPX2","Tpx2"
"1352","TTLL9","Ttll9"
"1353","CTCFL","Ctcfl"
"1354","A2APL1","4930404H24Rik"
"1355","A2APQ6","Gm13030"
"1356","KLD7A","Klhdc7a"
"1357","FMNL2","Fmnl2"
"1358","SCN1A","Scn1a"
"1359","NDUF5","Ndufaf5"
"1360","A2APZ1","1700001O22Rik"
"1361","TBB1","Tubb1"
"1362","MS18B","Oip5"
"1363","RTF1","Rtf1"
"1364","SKT","Skt"
"1365","A2AQ92","Duox1"
"1366","A2AQA0","Zfp442"
"1367","A2AQA1","Zfp345"
"1368","A2AQH1","Cerkl"
"1369","BCORL","Bcorl1"
"1370","MYH7B","Myh7b"
"1371","M3K15","Map3k15"
"1372","A2AQX6","Gm14151"
"1373","PPIG","Ppig"
"1374","RGPS1","Ralgps1"
"1375","LRAD3","Ldlrad3"
"1376","ITA8","Itga8"
"1377","A2ARC0","Gm13547"
"1378","LGR4","Lgr4"
"1379","TM236","Tmem236"
"1380","FA83C","Fam83c"
"1381","A2ARK7","Samt3"
"1382","PATL2","Patl2"
"1383","VIP1","Ppip5k1"
"1384","CTSR2","Catsper2"
"1385","A2ARR6","Gm14418"
"1386","A2ARR7","Gm14412"
"1387","A2ARR8","Gm14409"
"1388","ANR63","Ankrd63"
"1389","A2ART0","Gm6710"
"1390","A2ART2","Zfp969"
"1391","A2ART4","Gm2026"
"1392","A2ART8","Tgm7"
"1393","LRP2","Lrp2"
"1394","A2ARV7","Gm14401"
"1395","A2ARW3","Gm14444"
"1396","A2ARW8","Gm14399"
"1397","A2ARX0","Gm14443"
